Team,Diagnosis Code,Z score
UW-biostat,T82.89,8.3993288
UW-biostat,T82.897,-1.051185718
UW-biostat,T82.897A,-1.051193562
UW-biostat,I21,146.0777907
UW-biostat,I21.4,75.06296591
UW-biostat,I25.4,-3.154145677
UW-biostat,I25.42,-3.154439856
UW-biostat,R94.3,-15.74607643
UW-biostat,R94.39,-12.61984169
UW-biostat,I25.7,2.101775461
UW-biostat,I25.71,2.10228516
UW-biostat,R57,497.0536053
UW-biostat,R57.0,291.4741353
UW-biostat,D68.9,343.1802712
UW-biostat,N17,1285.814512
UW-biostat,N17.0,202.3631673
UW-biostat,E87.5,410.2091006
UW-biostat,E87.1,606.9043917
UW-biostat,J96,1400.643715
UW-biostat,J96.9,181.1284701
UW-biostat,J96.91,97.98617675
UW-biostat,E87.2,766.2484633
UW-biostat,A70-A74,5.253106705
UW-biostat,A74,5.253145908
UW-biostat,A74.9,5.253145908
UW-biostat,E87.3,113.4614773
UW-biostat,S06.6,28.28764154
UW-biostat,S06.6X,28.28764154
UW-biostat,S06.6X0,13.64617388
UW-biostat,S06.6X0A,14.69604801
UW-biostat,S22,110.934247
UW-biostat,S22.4,118.4352033
UW-biostat,S22.41,30.38703497
UW-biostat,S22.41XA,29.34423227
UW-biostat,R31,68.66205078
UW-biostat,R31.9,21.96902966
UW-biostat,F05,18.87180778
UW-biostat,E86,478.8258608
UW-biostat,E86.0,348.6536319
UW-biostat,G47.33,-85.73899552
UW-biostat,I49.3,6.288257395
UW-biostat,F01,-13.66756418
UW-biostat,F01.5,-13.66756418
UW-biostat,F01.50,-14.72436208
UW-biostat,S32,57.31325139
UW-biostat,S32.8,26.19506927
UW-biostat,S32.81,17.82729791
UW-biostat,S32.810,12.58973738
UW-biostat,S32.810A,11.54964517
UW-biostat,R06.8,17.79681474
UW-biostat,R06.82,4.202312436
UW-biostat,S42,38.61297138
UW-biostat,S42.0,24.10349155
UW-biostat,S42.02,12.59364262
UW-biostat,S42.021,4.202579067
UW-biostat,S01.0,30.3582914
UW-biostat,S01.01,27.22872587
UW-biostat,S01.01XA,27.2306622
UW-biostat,S27,32.44654983
UW-biostat,S27.0,37.70383055
UW-biostat,S27.0XXA,38.74944927
UW-biostat,H90,-7.306693461
UW-biostat,H90.5,3.149556623
UW-biostat,S42.2,3.14870878
UW-biostat,S42.29,3.150969164
UW-biostat,S42.292,1.050868074
UW-biostat,Z90.2,5.250891223
UW-biostat,M1A.9,19.92933502
UW-biostat,M1A.9XX1,-1.17E-11
UW-biostat,S22.42,18.88020342
UW-biostat,S22.42XA,17.83462709
UW-biostat,C60-C63,21.87206107
UW-biostat,C61,9.387855375
UW-biostat,M80,-22.07425555
UW-biostat,M80.8,3.151110382
UW-biostat,M80.88,4.203284767
UW-biostat,Z95,11.4618718
UW-biostat,Z95.2,-9.433061534
UW-biostat,E11.4,-50.30829905
UW-biostat,E11.42,-27.27324784
UW-biostat,H02,-10.49090164
UW-biostat,H02.4,2.099884527
UW-biostat,H02.40,1.050279604
UW-biostat,H02.403,1.050868074
UW-biostat,H02.8,-3.152285799
UW-biostat,H02.83,-3.153404217
UW-biostat,H02.834,-2.102206699
UW-biostat,H02.831,-3.153569002
UW-biostat,T30-T32,-67.48195212
UW-biostat,T31,-33.66649675
UW-biostat,T31.0,-25.24246195
UW-biostat,K00-K14,156.0737971
UW-biostat,K08,9.449035248
UW-biostat,K08.3,8.404628439
UW-biostat,T20,-46.39027602
UW-biostat,T20.2,-37.93920827
UW-biostat,T23,-10.50706607
UW-biostat,T23.3,3.152510434
UW-biostat,S02.4,-5.255909284
UW-biostat,J96.0,949.1171703
UW-biostat,J96.00,64.79461924
UW-biostat,S68,5.250989273
UW-biostat,S68.6,2.101869569
UW-biostat,M86-M90,94.21859691
UW-biostat,M87,-1.050106577
UW-biostat,M87.8,-3.153827931
UW-biostat,T23.2,-16.82677806
UW-biostat,T23.20,3.152157541
UW-biostat,T23.201,2.101885253
UW-biostat,F43.2,-21.99327841
UW-biostat,F43.22,8.398136683
UW-biostat,R50,140.2886054
UW-biostat,R50.9,106.6877203
UW-biostat,M25.642,14.67359549
UW-biostat,S68.1,4.202296752
UW-biostat,M26-M27,18.86319644
UW-biostat,M26,10.49661738
UW-biostat,T30,-30.53956814
UW-biostat,T30.0,-30.54036651
UW-biostat,S61.20,2.101681349
UW-biostat,S81,7.342187385
UW-biostat,S81.0,6.302693775
UW-biostat,S81.00,4.203723807
UW-biostat,T20.3,-52.77827447
UW-biostat,I25.5,27.17873902
UW-biostat,I48.2,164.3353501
UW-biostat,I34,-20.98513407
UW-biostat,I34.0,1.048276225
UW-biostat,J90-J94,457.2775369
UW-biostat,J90,344.0410169
UW-biostat,I71.4,-33.67582261
UW-biostat,I25.2,11.48145204
UW-biostat,E66.01,-59.62559131
UW-biostat,I38,5.253145908
UW-biostat,D72.1,6.300364628
UW-biostat,Z95.5,18.81597281
UW-biostat,I69,6.281061612
UW-biostat,I69.3,7.332590034
UW-biostat,I69.39,28.28922808
UW-biostat,I30,-14.73354361
UW-biostat,R60,45.56869469
UW-biostat,R60.9,-49.46214825
UW-biostat,C78.2,116.6293642
UW-biostat,C79.5,376.1336196
UW-biostat,C79.51,377.1270523
UW-biostat,N32,44.85531321
UW-biostat,N32.8,28.22950978
UW-biostat,N32.89,36.63304451
UW-biostat,J91,151.5139967
UW-biostat,J91.0,103.1921183
UW-biostat,G47.00,-3.114188669
UW-biostat,R97-R97,12.59867522
UW-biostat,R97,12.59867522
UW-biostat,G89.3,599.0631648
UW-biostat,C34.3,38.7368523
UW-biostat,C34.31,14.69292108
UW-biostat,I82.402,32.49219553
UW-biostat,R13,197.1732445
UW-biostat,R13.1,197.1732445
UW-biostat,R13.10,183.6909845
UW-biostat,B35-B49,151.7240148
UW-biostat,B37,134.4544218
UW-biostat,B37.2,16.78195051
UW-biostat,M86,28.24201495
UW-biostat,M86.2,-3.153003989
UW-biostat,M86.27,-1.051236704
UW-biostat,M86.272,-2.102904875
UW-biostat,M86.1,-7.358273333
UW-biostat,M86.17,-5.25702769
UW-biostat,M86.172,-8.41510782
UW-biostat,M86.9,5.249047511
UW-biostat,E08,-24.18860745
UW-biostat,E08.2,-5.258243919
UW-biostat,E08.22,-5.258773476
UW-biostat,E08.0,-1.17E-11
UW-biostat,E08.00,-1.17E-11
UW-biostat,E11.62,-17.85752656
UW-biostat,E11.621,-1.17E-11
UW-biostat,L03.1,-4.17435069
UW-biostat,L03.11,-6.262602617
UW-biostat,L03.119,-48.52561597
UW-biostat,L97.524,4.203582692
UW-biostat,L97.50,4.201888929
UW-biostat,L97.509,5.252165734
UW-biostat,L97.51,15.73113141
UW-biostat,L97.512,-1.050899368
UW-biostat,F01.51,4.202704534
UW-biostat,F03.91,-1.050997442
UW-biostat,L97.2,8.397540559
UW-biostat,L97.21,7.351552094
UW-biostat,L97.212,-1.17E-11
UW-biostat,L97.213,1.051232752
UW-biostat,B37.0,110.3174169
UW-biostat,G93.4,379.3247233
UW-biostat,G93.41,198.3858999
UW-biostat,E11.5,9.418674234
UW-biostat,E11.51,23.05360348
UW-biostat,M62.82,16.78909904
UW-biostat,E11.2,-29.21396685
UW-biostat,E11.22,-2.086611102
UW-biostat,J60-J70,297.7848251
UW-biostat,J69,292.0242649
UW-biostat,J69.0,289.0241884
UW-biostat,E87.0,263.2103457
UW-biostat,G40,12.48889222
UW-biostat,G40.9,24.00666193
UW-biostat,G40.90,14.62830683
UW-biostat,G40.909,11.49753295
UW-biostat,T23.23,2.101932305
UW-biostat,G30-G32,-135.2011454
UW-biostat,G30,-25.22564661
UW-biostat,G30.1,-3.1517441
UW-biostat,F02,-104.616835
UW-biostat,F02.8,-104.616835
UW-biostat,F02.80,-74.90724155
UW-biostat,R41.3,-4.189599296
UW-biostat,J09-J18,549.5287848
UW-biostat,J18,303.014697
UW-biostat,J18.9,275.3664552
UW-biostat,R10.1,15.53856636
UW-biostat,R10.13,6.25453984
UW-biostat,H10-H11,30.29149201
UW-biostat,H10,5.241489065
UW-biostat,H10.9,3.151604592
UW-biostat,R00.0,272.3212927
UW-biostat,J31,-2.099702254
UW-biostat,J31.0,-2.099843654
UW-biostat,H90.6,-1.17E-11
UW-biostat,E78.1,4.19571948
UW-biostat,R09,124.7193824
UW-biostat,R09.8,-12.55704429
UW-biostat,R09.89,-1.16E-11
UW-biostat,R10.12,24.09041803
UW-biostat,M54.41,-23.07981887
UW-biostat,M81.0,-27.10284837
UW-biostat,M45-M49,4.145652633
UW-biostat,M47,-6.269597931
UW-biostat,M47.8,3.138220551
UW-biostat,M47.81,5.233565017
UW-biostat,M47.816,-11.55483185
UW-biostat,F39,-8.387940209
UW-biostat,R07.8,77.36421227
UW-biostat,R07.89,38.37872796
UW-biostat,M51.1,-4.197940926
UW-biostat,M51.16,6.29462026
UW-biostat,I95,261.7321157
UW-biostat,I95.9,223.7174358
UW-biostat,E11.40,6.289365488
UW-biostat,M51.27,9.445047133
UW-biostat,M51.17,-8.411811096
UW-biostat,R33.9,82.01452505
UW-biostat,N40.0,113.89964
UW-biostat,G83,-5.255516802
UW-biostat,G83.4,30.40939667
UW-biostat,O60-O77,74.70494315
UW-biostat,O60,7.349713091
UW-biostat,O60.0,2.101853885
UW-biostat,O60.03,2.102018564
UW-biostat,Z3A.1,57.22172538
UW-biostat,Z3A.17,5.251675576
UW-biostat,O20-O29,60.30064969
UW-biostat,O26,32.39414457
UW-biostat,O26.8,28.23703477
UW-biostat,O26.89,20.94296945
UW-biostat,O26.891,3.152086957
UW-biostat,R30,-32.44069016
UW-biostat,R30.0,-36.64576405
UW-biostat,R10.2,39.56728716
UW-biostat,Z3A.10,3.152169305
UW-biostat,Z3A.2,73.66943229
UW-biostat,Z3A.25,9.446211985
UW-biostat,O99.8,31.35408546
UW-biostat,O99.89,12.58300611
UW-biostat,Z3A.16,7.348505126
UW-biostat,H43-H44,-12.55676004
UW-biostat,H43,-14.66500514
UW-biostat,H43.3,-12.61272315
UW-biostat,H43.39,-12.61295893
UW-biostat,H43.393,1.050954354
UW-biostat,H43.8,4.191837133
UW-biostat,H43.81,4.192796281
UW-biostat,H43.812,-1.050518749
UW-biostat,H11,29.32086974
UW-biostat,H40-H42,20.76678497
UW-biostat,H40,18.69330651
UW-biostat,H40.0,-25.11226252
UW-biostat,H40.03,-1.050734582
UW-biostat,H40.033,1.050930824
UW-biostat,H40.039,-2.102473447
UW-biostat,H25-H28,-44.74491833
UW-biostat,H25,-34.42661164
UW-biostat,H25.1,-15.6675086
UW-biostat,H25.13,3.138031451
UW-biostat,R52,-2.094951724
UW-biostat,Q20-Q28,-128.5610725
UW-biostat,Q21,-41.01188517
UW-biostat,Q21.1,-29.45694489
UW-biostat,L02,-13.60078537
UW-biostat,L02.3,3.151016238
UW-biostat,L02.31,1.05055819
UW-biostat,N30,-23.06653931
UW-biostat,N30.0,-14.69430158
UW-biostat,N30.00,-14.70289685
UW-biostat,R32,146.9754988
UW-biostat,S62.3,17.82509854
UW-biostat,S62.30,6.30215274
UW-biostat,M17,-33.36764859
UW-biostat,M17.0,-44.14610712
UW-biostat,G60-G65,85.53843618
UW-biostat,G62,109.1961344
UW-biostat,G62.8,12.58846673
UW-biostat,G62.89,1.050083371
UW-biostat,M79.642,-8.378422408
UW-biostat,M05,1.048759759
UW-biostat,M05.7,-6.29839435
UW-biostat,M05.79,-6.300045138
UW-biostat,S01.1,-9.458092447
UW-biostat,S01.11,-10.51044512
UW-biostat,S01.112,-11.56892119
UW-biostat,S01.112A,-11.56930991
UW-biostat,F15,-56.56906338
UW-biostat,F15.2,-4.199339992
UW-biostat,F15.20,-3.15066041
UW-biostat,F20,-30.43067077
UW-biostat,F20.9,-17.8357696
UW-biostat,H15-H22,-5.228282243
UW-biostat,H18,-11.55452913
UW-biostat,H18.2,2.101516642
UW-biostat,H18.20,3.152357519
UW-biostat,H44,2.100229893
UW-biostat,H44.1,-1.17E-11
UW-biostat,R06.09,-72.60811373
UW-biostat,I77,13.60428221
UW-biostat,H40.1,3.14861456
UW-biostat,H40.12,-6.306384677
UW-biostat,H40.121,-3.153969155
UW-biostat,L08,36.57652476
UW-biostat,L08.9,27.20598865
UW-biostat,C15-C26,42.66090366
UW-biostat,C22,-12.59918162
UW-biostat,C22.0,-3.148739437
UW-biostat,H46-H47,-26.28636346
UW-biostat,H47,-7.353737374
UW-biostat,H47.2,-3.153227652
UW-biostat,H47.20,-2.102426376
UW-biostat,M25.611,4.199205676
UW-biostat,M25.511,11.41994564
UW-biostat,G47.9,-5.246481243
UW-biostat,F43.12,-15.78187891
UW-biostat,F43.9,2.101383297
UW-biostat,M89,71.86643448
UW-biostat,M89.8,27.21373988
UW-biostat,M89.8X,27.21373988
UW-biostat,M89.8X8,8.401869299
UW-biostat,J91.8,55.44619204
UW-biostat,C45-C49,58.4946559
UW-biostat,C45,7.354762334
UW-biostat,C45.0,7.355064076
UW-biostat,G89.1,6.265673861
UW-biostat,G89.18,19.83209111
UW-biostat,N17.9,1034.167786
UW-biostat,R23.2,16.77912784
UW-biostat,M89.9,41.86134102
UW-biostat,N20,14.59735156
UW-biostat,N20.0,9.394141199
UW-biostat,C79.9,151.393836
UW-biostat,C77,299.0851746
UW-biostat,C77.2,106.2259898
UW-biostat,E86.1,129.5124493
UW-biostat,K92.1,42.82552597
UW-biostat,S32.0,11.53104957
UW-biostat,S32.03,7.351332537
UW-biostat,S22.43,67.92677522
UW-biostat,S22.43XA,65.85009878
UW-biostat,E40-E46,680.6546285
UW-biostat,E43,241.8530665
UW-biostat,R45.8,-37.70431437
UW-biostat,R45.85,-25.13760002
UW-biostat,R45.851,-26.19200111
UW-biostat,E87.7,247.5309259
UW-biostat,E87.70,243.5693488
UW-biostat,H40.9,47.02993354
UW-biostat,L90,-9.427280764
UW-biostat,L90.5,-10.48306571
UW-biostat,S62.6,16.7715983
UW-biostat,S62.63,6.301423443
UW-biostat,N89,-8.387782721
UW-biostat,N89.8,-5.24185897
UW-biostat,O21,7.349328761
UW-biostat,O21.9,5.251675576
UW-biostat,Z3A.32,13.62965779
UW-biostat,Z3A.26,10.49587239
UW-biostat,O71,5.25171479
UW-biostat,O71.8,4.20235949
UW-biostat,O71.82,3.152169305
UW-biostat,Z37,85.93831576
UW-biostat,Z37.0,82.87796991
UW-biostat,O30-O48,77.76812344
UW-biostat,O35,19.90594635
UW-biostat,O35.8,10.49430382
UW-biostat,O35.8XX1,6.301635183
UW-biostat,N70-N77,4.185415946
UW-biostat,N76,-18.90570081
UW-biostat,N76.0,6.295844929
UW-biostat,Z3A.21,15.72654293
UW-biostat,O99.0,13.63618516
UW-biostat,O99.01,5.251322632
UW-biostat,O99.013,3.152181068
UW-biostat,O23,3.152075193
UW-biostat,O23.4,2.101846042
UW-biostat,Z3A.22,11.54067487
UW-biostat,O26.892,5.251655968
UW-biostat,R12,-25.2165728
UW-biostat,O34,10.49348022
UW-biostat,O34.3,2.102096978
UW-biostat,O34.33,1.05122099
UW-biostat,Z3A.38,24.07354676
UW-biostat,O36,29.27749331
UW-biostat,O36.5,9.445541331
UW-biostat,O36.59,9.445647227
UW-biostat,O36.592,2.101893095
UW-biostat,O36.5920,2.101971514
UW-biostat,Z3A.13,9.445682526
UW-biostat,O35.9,6.301352861
UW-biostat,O35.9XX0,6.301588131
UW-biostat,B95-B97,352.8981695
UW-biostat,B96,187.45707
UW-biostat,B96.8,33.46376025
UW-biostat,B96.89,19.9073624
UW-biostat,O34.32,1.051201387
UW-biostat,O99.02,9.447870759
UW-biostat,Z3A.37,25.11054146
UW-biostat,Z3A.29,11.54063172
UW-biostat,Z3A.18,7.349328761
UW-biostat,Z3A.23,11.54114944
UW-biostat,C77.3,27.23351548
UW-biostat,C50-C50,17.72998796
UW-biostat,C50,17.72998796
UW-biostat,C50.4,11.52543454
UW-biostat,C50.41,11.52556415
UW-biostat,C50.411,10.49226431
UW-biostat,Z78,5.241528359
UW-biostat,Z78.0,5.241528359
UW-biostat,N60-N65,51.98918385
UW-biostat,N64,38.61456968
UW-biostat,N64.8,14.68403022
UW-biostat,N64.89,14.68435961
UW-biostat,S72.1,6.301423443
UW-biostat,S72.14,5.252459806
UW-biostat,S72.142,-1.051232782
UW-biostat,M40-M43,-48.08544016
UW-biostat,M41,-35.72522549
UW-biostat,M41.9,-18.91179357
UW-biostat,Q30-Q34,-22.11116338
UW-biostat,D24,5.251283414
UW-biostat,D24.1,3.152345756
UW-biostat,R31.0,55.35314127
UW-biostat,C64-C68,31.34065698
UW-biostat,C67,25.12673844
UW-biostat,C67.9,29.31472425
UW-biostat,C67.0,-5.258400831
UW-biostat,E83,511.7210908
UW-biostat,E83.5,237.2896564
UW-biostat,E83.52,104.0414229
UW-biostat,M84.4,22.02026768
UW-biostat,H35.30,3.150451309
UW-biostat,C67.4,-1.051264156
UW-biostat,M84.5,68.98759245
UW-biostat,C78.0,264.8266691
UW-biostat,C78.01,194.2473628
UW-biostat,R64,301.3316884
UW-biostat,C78.00,227.8545461
UW-biostat,N13.9,22.03334552
UW-biostat,G93.8,36.57707394
UW-biostat,G93.89,21.97612145
UW-biostat,N13.3,41.82688615
UW-biostat,N13.30,36.62303673
UW-biostat,R62,268.644498
UW-biostat,R62.7,297.1748687
UW-biostat,C67.8,11.54848116
UW-biostat,E46,381.4107704
UW-biostat,J96.01,770.091818
UW-biostat,S29.9,-27.31026898
UW-biostat,S29.9XXA,-27.31078137
UW-biostat,S02.5,-3.15320411
UW-biostat,S02.5XXA,-1.17E-11
UW-biostat,S09,31.18307136
UW-biostat,S09.8,23.97958156
UW-biostat,S09.8XXA,23.98066901
UW-biostat,G62.9,61.14589038
UW-biostat,C43-C44,19.8293225
UW-biostat,C44,5.233033677
UW-biostat,C44.2,7.35385703
UW-biostat,M19.01,-28.30696467
UW-biostat,M19.011,-42.06616284
UW-biostat,M70,-1.17E-11
UW-biostat,M70.6,-2.101288503
UW-biostat,M70.61,1.050699414
UW-biostat,M25.551,36.40889877
UW-biostat,M53,28.25091341
UW-biostat,M53.3,26.1711558
UW-biostat,T82.0,-1.17E-11
UW-biostat,I51.8,36.66866548
UW-biostat,I51.89,2.101673506
UW-biostat,T82.85,8.400269819
UW-biostat,T82.857,2.101893095
UW-biostat,T82.857A,2.101893095
UW-biostat,I50.22,-35.6135696
UW-biostat,I50.23,121.5545612
UW-biostat,D24.2,3.15225165
UW-biostat,S62.31,5.252597034
UW-biostat,S62.317,2.102159707
UW-biostat,S89,17.8016877
UW-biostat,S89.9,17.80308926
UW-biostat,S89.91,10.49120516
UW-biostat,S89.91XA,9.443564376
UW-biostat,S89.92,9.441975438
UW-biostat,S89.92XA,8.394433721
UW-biostat,S01.8,20.94265551
UW-biostat,S01.81,18.85472226
UW-biostat,S01.81XA,18.85599364
UW-biostat,S79,-7.357778643
UW-biostat,S79.9,-3.152368223
UW-biostat,S79.92,-1.17E-11
UW-biostat,S76,4.197981141
UW-biostat,S76.1,4.202814314
UW-biostat,S76.11,4.202908409
UW-biostat,E78.2,-32.45063273
UW-biostat,M25.561,-4.154929613
UW-biostat,G40.2,-24.18408233
UW-biostat,G40.21,-22.09564847
UW-biostat,G40.219,-22.09680423
UW-biostat,F10.12,-23.0810336
UW-biostat,F10.129,-23.08502437
UW-biostat,M79.641,12.54178327
UW-biostat,S73,-3.153192338
UW-biostat,S81.01,2.101908779
UW-biostat,S60,20.9508947
UW-biostat,S60.5,8.400363915
UW-biostat,S60.51,7.351579538
UW-biostat,S32.4,26.20535289
UW-biostat,S32.42,2.101767619
UW-biostat,M45,-1.050471652
UW-biostat,M45.0,1.05108376
UW-biostat,M25.4,-1.16E-11
UW-biostat,M25.46,7.333635654
UW-biostat,M25.461,7.343890987
UW-biostat,L02.9,-3.152250474
UW-biostat,L02.91,-5.255654174
UW-biostat,M25.57,-17.75209857
UW-biostat,M25.571,-8.377097846
UW-biostat,H59-H59,-1.051079817
UW-biostat,H59,-1.051079817
UW-biostat,R94.4,22.01804611
UW-biostat,T23.26,-23.16650395
UW-biostat,E11.311,6.301258751
UW-biostat,R19.7,230.1325961
UW-biostat,R10.8,41.76432177
UW-biostat,R10.84,30.32098463
UW-biostat,F11.9,-85.45762901
UW-biostat,F11.90,-83.39369176
UW-biostat,F10.23,-42.0915657
UW-biostat,F10.239,-42.10386692
UW-biostat,I50.3,104.646792
UW-biostat,I50.32,41.74517226
UW-biostat,I25.118,-48.44350345
UW-biostat,I42.2,-8.4082931
UW-biostat,S63.0,2.101736248
UW-biostat,S42.1,17.83535983
UW-biostat,S42.11,5.252655845
UW-biostat,S42.112,3.152792718
UW-biostat,S12,17.82309887
UW-biostat,S12.6,5.252989093
UW-biostat,L49-L54,56.30667281
UW-biostat,L53,8.390823258
UW-biostat,L53.9,15.72889617
UW-biostat,T85,36.63482642
UW-biostat,T85.7,9.452245637
UW-biostat,T85.79,6.303234761
UW-biostat,T85.79XA,5.253302718
UW-biostat,C50.9,25.06688713
UW-biostat,C50.91,21.93956487
UW-biostat,C50.911,37.6674672
UW-biostat,D25,20.89070985
UW-biostat,D25.1,21.99276952
UW-biostat,F22,-12.61055376
UW-biostat,F45,25.1557151
UW-biostat,F45.8,1.050593498
UW-biostat,B85-B89,-6.301577607
UW-biostat,B86,-1.050864059
UW-biostat,F25,-40.99618726
UW-biostat,F25.9,-27.33167833
UW-biostat,L60.3,-23.11952313
UW-biostat,B35,-26.18419565
UW-biostat,B35.3,-11.54349549
UW-biostat,G44,-13.61648659
UW-biostat,G44.2,-9.452469184
UW-biostat,G44.20,12.59265467
UW-biostat,G44.209,12.59317217
UW-biostat,N91,7.344550336
UW-biostat,N91.2,2.10048103
UW-biostat,B37.3,-11.55543729
UW-biostat,K62,4.173648555
UW-biostat,K62.8,5.239622241
UW-biostat,K62.89,5.241881992
UW-biostat,K59.01,-70.76597866
UW-biostat,J00-J06,81.52600903
UW-biostat,J00,-13.67757203
UW-biostat,M79.672,-12.53803184
UW-biostat,S39.92,4.199535295
UW-biostat,S39.92XA,4.199692247
UW-biostat,R22,87.90802783
UW-biostat,R22.4,41.84771923
UW-biostat,R22.42,27.258163
UW-biostat,B85,-7.35739386
UW-biostat,B85.1,3.152228123
UW-biostat,C20,10.49559791
UW-biostat,F50-F59,-62.01257557
UW-biostat,F50,3.151616358
UW-biostat,H25.11,-15.75817738
UW-biostat,H00,4.200665211
UW-biostat,H00.1,1.050836698
UW-biostat,Z94,-251.4290992
UW-biostat,Z94.7,-38.98741713
UW-biostat,K40,7.333167896
UW-biostat,K40.9,-6.296483589
UW-biostat,K40.90,-6.297167758
UW-biostat,I81,12.59359557
UW-biostat,J30.9,13.61041364
UW-biostat,K74,21.88390649
UW-biostat,K74.6,14.60624234
UW-biostat,K74.60,38.5798275
UW-biostat,I85,-25.24066761
UW-biostat,I85.1,39.79021865
UW-biostat,I85.10,26.20917144
UW-biostat,K29,-18.84046475
UW-biostat,K29.0,-16.83758961
UW-biostat,K29.00,-18.94618625
UW-biostat,K12,98.83170809
UW-biostat,K12.2,2.10171272
UW-biostat,B95,123.4396345
UW-biostat,B95.6,37.67338931
UW-biostat,B95.61,30.39214449
UW-biostat,K04,8.393994273
UW-biostat,K04.7,8.395061462
UW-biostat,F33.9,-1.16E-11
UW-biostat,M27,11.54304753
UW-biostat,M27.2,5.251871645
UW-biostat,S51,20.96940093
UW-biostat,S51.8,13.64276023
UW-biostat,S51.81,11.54878296
UW-biostat,S51.811,4.203206362
UW-biostat,C40-C41,8.399203322
UW-biostat,C41,7.350948295
UW-biostat,R10.11,3.140477014
UW-biostat,C41.0,-4.206265269
UW-biostat,G89.11,-1.051024901
UW-biostat,F40,-1.049486036
UW-biostat,F40.2,26.20642997
UW-biostat,F40.29,-1.051303373
UW-biostat,F40.298,-1.051303373
UW-biostat,R41.9,-3.15243887
UW-biostat,E20-E35,122.309916
UW-biostat,E23,6.295114868
UW-biostat,E23.7,-1.17E-11
UW-biostat,E23.6,2.101367609
UW-biostat,E27,68.8161155
UW-biostat,E27.9,-4.203989566
UW-biostat,G95,45.97822522
UW-biostat,G95.0,-2.10254405
UW-biostat,K42,30.35738205
UW-biostat,K42.9,25.13718535
UW-biostat,R41.89,-111.9795602
UW-biostat,I63.0,5.254184683
UW-biostat,I70,14.64769485
UW-biostat,I70.0,4.197996843
UW-biostat,I67.1,-1.17E-11
UW-biostat,I63.9,-1.048389334
UW-biostat,I49.1,12.59872224
UW-biostat,I35.8,-14.7235921
UW-biostat,R47.1,-30.51195377
UW-biostat,R68.83,-1.17E-11
UW-biostat,F11.23,-7.355909501
UW-biostat,R00.1,56.24144296
UW-biostat,R18,261.589218
UW-biostat,R18.8,219.2595128
UW-biostat,M54.3,-43.15518523
UW-biostat,M54.31,-11.56343453
UW-biostat,L28.0,1.050656265
UW-biostat,S33,1.050828853
UW-biostat,L91,4.193032101
UW-biostat,L91.0,3.149038525
UW-biostat,M48,-15.69093837
UW-biostat,M48.0,-53.56366881
UW-biostat,M48.02,-57.86943696
UW-biostat,M25.7,12.56675081
UW-biostat,M25.78,5.245711418
UW-biostat,M43,-30.3849567
UW-biostat,M43.6,-1.17E-11
UW-biostat,K40.2,11.5477051
UW-biostat,K40.20,11.54800691
UW-biostat,K59.09,10.47907592
UW-biostat,S30,27.23779482
UW-biostat,S30.0,9.450622945
UW-biostat,S30.0XXA,9.450658224
UW-biostat,M65-M67,25.01937119
UW-biostat,M65,17.78325656
UW-biostat,M65.8,10.49618608
UW-biostat,M75.11,7.348669861
UW-biostat,M75.112,4.202547699
UW-biostat,K64,29.08837908
UW-biostat,K64.9,31.41291144
